"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","340","test_create_account","src.tests.api","Mon Apr 13 19:13:26 UTC 2026","passed","Mon Apr 13 19:13:26 UTC 2026","TestCreateAccount","create_account_test","",""
"","801","test_admin_create_invalid_user","src.tests.ui","Mon Apr 13 19:13:32 UTC 2026","passed","Mon Apr 13 19:13:33 UTC 2026","","test_create_user","",""
"","79","test_create_invalid_user[ab-9g8ZxIIu@0-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Mon Apr 13 19:13:27 UTC 2026","passed","Mon Apr 13 19:13:27 UTC 2026","TestCreateUser","create_user_test","",""
"","80","test_create_invalid_user[@john_doe-t1a$O0X7fW-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","Mon Apr 13 19:13:27 UTC 2026","passed","Mon Apr 13 19:13:27 UTC 2026","TestCreateUser","create_user_test","",""
"","80","test_login_user","src.tests.api","Mon Apr 13 19:13:28 UTC 2026","passed","Mon Apr 13 19:13:28 UTC 2026","TestLoginUser","login_user_test","",""
"","343","test_admin_can_login_with_correct_data","src.tests.ui","Mon Apr 13 19:13:34 UTC 2026","failed","Mon Apr 13 19:13:34 UTC 2026","","test_login_user","",""
"","241","test_create_valid_user[create_user_request0]","src.tests.api","Mon Apr 13 19:13:26 UTC 2026","passed","Mon Apr 13 19:13:27 UTC 2026","TestCreateUser","create_user_test","",""
"","79","test_create_invalid_user[qwertyuiopqwerty-3w4B3Y%nkZ-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Mon Apr 13 19:13:27 UTC 2026","passed","Mon Apr 13 19:13:27 UTC 2026","TestCreateUser","create_user_test","",""
"","792","test_transfer_successful","src.tests.api","Mon Apr 13 19:13:29 UTC 2026","passed","Mon Apr 13 19:13:30 UTC 2026","TestTransfer","transfer_test","",""
"","1211","test_admin_create_user","src.tests.ui","Mon Apr 13 19:13:30 UTC 2026","passed","Mon Apr 13 19:13:32 UTC 2026","","test_create_user","",""
"","90","test_create_invalid_user[-0$rsbHDE64-USER-username-Username cannot be blank]","src.tests.api","Mon Apr 13 19:13:27 UTC 2026","passed","Mon Apr 13 19:13:27 UTC 2026","TestCreateUser","create_user_test","",""
"","78","test_login_admin_user","src.tests.api","Mon Apr 13 19:13:28 UTC 2026","passed","Mon Apr 13 19:13:28 UTC 2026","TestLoginUser","login_user_test","",""
"","525","test_user_can_login_with_correct_data","src.tests.ui","Mon Apr 13 19:13:35 UTC 2026","passed","Mon Apr 13 19:13:35 UTC 2026","","test_login_user","",""
"","321","test_successful_deposit","src.tests.api","Mon Apr 13 19:13:27 UTC 2026","passed","Mon Apr 13 19:13:28 UTC 2026","TestAccountDeposit","deposit_test","",""
"","952","test_user_can_create_account_by_ui","src.tests.ui","Mon Apr 13 19:13:33 UTC 2026","passed","Mon Apr 13 19:13:34 UTC 2026","","test_create_user_account","",""
