"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","346","test_successful_deposit","src.tests.api","Tue Dec 02 10:43:56 UTC 2025","passed","Tue Dec 02 10:43:56 UTC 2025","TestAccountDeposit","deposit_test","",""
"","80","test_login_admin_user","src.tests.api","Tue Dec 02 10:43:57 UTC 2025","passed","Tue Dec 02 10:43:57 UTC 2025","TestLoginUser","login_user_test","",""
"","343","test_create_account","src.tests.api","Tue Dec 02 10:43:55 UTC 2025","passed","Tue Dec 02 10:43:55 UTC 2025","TestCreateAccount","create_account_test","",""
"","5014","test_admin_create_invalid_user","src.tests.ui","Tue Dec 02 10:44:05 UTC 2025","broken","Tue Dec 02 10:44:10 UTC 2025","","test_create_user","",""
"","240","test_create_valid_user[create_user_request0]","src.tests.api","Tue Dec 02 10:43:55 UTC 2025","passed","Tue Dec 02 10:43:55 UTC 2025","TestCreateUser","create_user_test","",""
"","5173","test_user_can_login_with_correct_data","src.tests.ui","Tue Dec 02 10:44:17 UTC 2025","broken","Tue Dec 02 10:44:22 UTC 2025","","test_login_user","",""
"","5024","test_admin_create_user","src.tests.ui","Tue Dec 02 10:44:00 UTC 2025","broken","Tue Dec 02 10:44:05 UTC 2025","","test_create_user","",""
"","300","test_user_can_create_account_by_ui","src.tests.ui","Tue Dec 02 10:44:11 UTC 2025","failed","Tue Dec 02 10:44:11 UTC 2025","","test_create_user_account","",""
"","799","test_transfer_successful","src.tests.api","Tue Dec 02 10:43:58 UTC 2025","passed","Tue Dec 02 10:43:58 UTC 2025","TestTransfer","transfer_test","",""
"","81","test_login_user","src.tests.api","Tue Dec 02 10:43:57 UTC 2025","passed","Tue Dec 02 10:43:57 UTC 2025","TestLoginUser","login_user_test","",""
"","5017","test_admin_can_login_with_correct_data","src.tests.ui","Tue Dec 02 10:44:11 UTC 2025","broken","Tue Dec 02 10:44:16 UTC 2025","","test_login_user","",""
"","80","test_create_invalid_user[qwertyuiopqwerty-nXCuZ937x!-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Tue Dec 02 10:43:56 UTC 2025","passed","Tue Dec 02 10:43:56 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_create_invalid_user[ab-d28Zp!PAf8-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Tue Dec 02 10:43:55 UTC 2025","passed","Tue Dec 02 10:43:56 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_create_invalid_user[@john_doe-d53#PR9iwZ-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","Tue Dec 02 10:43:56 UTC 2025","passed","Tue Dec 02 10:43:56 UTC 2025","TestCreateUser","create_user_test","",""
"","90","test_create_invalid_user[-74dN!JpzM0-USER-username-Username cannot be blank]","src.tests.api","Tue Dec 02 10:43:55 UTC 2025","passed","Tue Dec 02 10:43:55 UTC 2025","TestCreateUser","create_user_test","",""
