"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","888","test_user_can_create_account_by_ui","src.tests.ui","Tue Dec 02 13:15:35 UTC 2025","passed","Tue Dec 02 13:15:36 UTC 2025","","test_create_user_account","",""
"","771","test_transfer_successful","src.tests.api","Tue Dec 02 13:15:31 UTC 2025","passed","Tue Dec 02 13:15:32 UTC 2025","TestTransfer","transfer_test","",""
"","77","test_create_invalid_user[qwertyuiopqwerty-4PIUm6c&i7-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Tue Dec 02 13:15:29 UTC 2025","passed","Tue Dec 02 13:15:29 UTC 2025","TestCreateUser","create_user_test","",""
"","77","test_create_invalid_user[@john_doe-n2LU6vGi1#-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","Tue Dec 02 13:15:29 UTC 2025","passed","Tue Dec 02 13:15:29 UTC 2025","TestCreateUser","create_user_test","",""
"","78","test_create_invalid_user[ab-0wc3Q%uA3Y-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Tue Dec 02 13:15:29 UTC 2025","passed","Tue Dec 02 13:15:29 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_login_user","src.tests.api","Tue Dec 02 13:15:30 UTC 2025","passed","Tue Dec 02 13:15:30 UTC 2025","TestLoginUser","login_user_test","",""
"","487","test_user_can_login_with_correct_data","src.tests.ui","Tue Dec 02 13:15:37 UTC 2025","passed","Tue Dec 02 13:15:37 UTC 2025","","test_login_user","",""
"","88","test_create_invalid_user[-fK6EiKp21$-USER-username-Username cannot be blank]","src.tests.api","Tue Dec 02 13:15:29 UTC 2025","passed","Tue Dec 02 13:15:29 UTC 2025","TestCreateUser","create_user_test","",""
"","327","test_create_account","src.tests.api","Tue Dec 02 13:15:28 UTC 2025","passed","Tue Dec 02 13:15:28 UTC 2025","TestCreateAccount","create_account_test","",""
"","79","test_login_admin_user","src.tests.api","Tue Dec 02 13:15:30 UTC 2025","passed","Tue Dec 02 13:15:30 UTC 2025","TestLoginUser","login_user_test","",""
"","739","test_admin_create_invalid_user","src.tests.ui","Tue Dec 02 13:15:34 UTC 2025","passed","Tue Dec 02 13:15:35 UTC 2025","","test_create_user","",""
"","322","test_admin_can_login_with_correct_data","src.tests.ui","Tue Dec 02 13:15:36 UTC 2025","passed","Tue Dec 02 13:15:36 UTC 2025","","test_login_user","",""
"","231","test_create_valid_user[create_user_request0]","src.tests.api","Tue Dec 02 13:15:28 UTC 2025","passed","Tue Dec 02 13:15:29 UTC 2025","TestCreateUser","create_user_test","",""
"","999","test_admin_create_user","src.tests.ui","Tue Dec 02 13:15:33 UTC 2025","passed","Tue Dec 02 13:15:34 UTC 2025","","test_create_user","",""
"","317","test_successful_deposit","src.tests.api","Tue Dec 02 13:15:29 UTC 2025","passed","Tue Dec 02 13:15:30 UTC 2025","TestAccountDeposit","deposit_test","",""
