"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","242","test_create_valid_user[create_user_request0]","src.tests.api","Thu Dec 04 11:39:11 UTC 2025","passed","Thu Dec 04 11:39:11 UTC 2025","TestCreateUser","create_user_test","",""
"","81","test_create_invalid_user[qwertyuiopqwerty-74aYvkDW8%-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Thu Dec 04 11:39:12 UTC 2025","passed","Thu Dec 04 11:39:12 UTC 2025","TestCreateUser","create_user_test","",""
"","331","test_successful_deposit","src.tests.api","Thu Dec 04 11:39:12 UTC 2025","passed","Thu Dec 04 11:39:12 UTC 2025","TestAccountDeposit","deposit_test","",""
"","323","test_admin_can_login_with_correct_data","src.tests.ui","Thu Dec 04 11:39:19 UTC 2025","passed","Thu Dec 04 11:39:19 UTC 2025","","test_login_user","",""
"","909","test_user_can_create_account_by_ui","src.tests.ui","Thu Dec 04 11:39:18 UTC 2025","passed","Thu Dec 04 11:39:19 UTC 2025","","test_create_user_account","",""
"","489","test_user_can_login_with_correct_data","src.tests.ui","Thu Dec 04 11:39:19 UTC 2025","passed","Thu Dec 04 11:39:20 UTC 2025","","test_login_user","",""
"","81","test_login_user","src.tests.api","Thu Dec 04 11:39:13 UTC 2025","passed","Thu Dec 04 11:39:13 UTC 2025","TestLoginUser","login_user_test","",""
"","1022","test_admin_create_user","src.tests.ui","Thu Dec 04 11:39:16 UTC 2025","passed","Thu Dec 04 11:39:17 UTC 2025","","test_create_user","",""
"","760","test_admin_create_invalid_user","src.tests.ui","Thu Dec 04 11:39:17 UTC 2025","passed","Thu Dec 04 11:39:18 UTC 2025","","test_create_user","",""
"","798","test_transfer_successful","src.tests.api","Thu Dec 04 11:39:14 UTC 2025","passed","Thu Dec 04 11:39:15 UTC 2025","TestTransfer","transfer_test","",""
"","91","test_create_invalid_user[-N^veNv553D-USER-username-Username cannot be blank]","src.tests.api","Thu Dec 04 11:39:11 UTC 2025","passed","Thu Dec 04 11:39:12 UTC 2025","TestCreateUser","create_user_test","",""
"","81","test_create_invalid_user[@john_doe-QX%7ts7He1-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","Thu Dec 04 11:39:12 UTC 2025","passed","Thu Dec 04 11:39:12 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_login_admin_user","src.tests.api","Thu Dec 04 11:39:13 UTC 2025","passed","Thu Dec 04 11:39:13 UTC 2025","TestLoginUser","login_user_test","",""
"","81","test_create_invalid_user[ab-58g&oHNR7p-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Thu Dec 04 11:39:12 UTC 2025","passed","Thu Dec 04 11:39:12 UTC 2025","TestCreateUser","create_user_test","",""
"","367","test_create_account","src.tests.api","Thu Dec 04 11:39:11 UTC 2025","passed","Thu Dec 04 11:39:11 UTC 2025","TestCreateAccount","create_account_test","",""
