"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","926","test_user_can_create_account_by_ui","src.tests.ui","Tue Dec 02 13:18:41 UTC 2025","passed","Tue Dec 02 13:18:42 UTC 2025","","test_create_user_account","",""
"","456","test_user_can_login_with_correct_data","src.tests.ui","Tue Dec 02 13:18:42 UTC 2025","passed","Tue Dec 02 13:18:43 UTC 2025","","test_login_user","",""
"","78","test_create_invalid_user[@john_doe-0Ct#nO23Cf-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","Tue Dec 02 13:18:35 UTC 2025","passed","Tue Dec 02 13:18:35 UTC 2025","TestCreateUser","create_user_test","",""
"","325","test_successful_deposit","src.tests.api","Tue Dec 02 13:18:35 UTC 2025","passed","Tue Dec 02 13:18:36 UTC 2025","TestAccountDeposit","deposit_test","",""
"","756","test_admin_create_invalid_user","src.tests.ui","Tue Dec 02 13:18:40 UTC 2025","passed","Tue Dec 02 13:18:41 UTC 2025","","test_create_user","",""
"","91","test_create_invalid_user[-nq4Y7ITf%4-USER-username-Username cannot be blank]","src.tests.api","Tue Dec 02 13:18:35 UTC 2025","passed","Tue Dec 02 13:18:35 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_create_invalid_user[ab-EmT1f#bU05-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Tue Dec 02 13:18:35 UTC 2025","passed","Tue Dec 02 13:18:35 UTC 2025","TestCreateUser","create_user_test","",""
"","81","test_login_user","src.tests.api","Tue Dec 02 13:18:36 UTC 2025","passed","Tue Dec 02 13:18:36 UTC 2025","TestLoginUser","login_user_test","",""
"","320","test_admin_can_login_with_correct_data","src.tests.ui","Tue Dec 02 13:18:42 UTC 2025","passed","Tue Dec 02 13:18:42 UTC 2025","","test_login_user","",""
"","405","test_create_account","src.tests.api","Tue Dec 02 13:18:34 UTC 2025","passed","Tue Dec 02 13:18:34 UTC 2025","TestCreateAccount","create_account_test","",""
"","78","test_create_invalid_user[qwertyuiopqwerty-hYH8x^5qD2-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Tue Dec 02 13:18:35 UTC 2025","passed","Tue Dec 02 13:18:35 UTC 2025","TestCreateUser","create_user_test","",""
"","81","test_login_admin_user","src.tests.api","Tue Dec 02 13:18:36 UTC 2025","passed","Tue Dec 02 13:18:36 UTC 2025","TestLoginUser","login_user_test","",""
"","234","test_create_valid_user[create_user_request0]","src.tests.api","Tue Dec 02 13:18:34 UTC 2025","passed","Tue Dec 02 13:18:34 UTC 2025","TestCreateUser","create_user_test","",""
"","1030","test_admin_create_user","src.tests.ui","Tue Dec 02 13:18:39 UTC 2025","passed","Tue Dec 02 13:18:40 UTC 2025","","test_create_user","",""
"","790","test_transfer_successful","src.tests.api","Tue Dec 02 13:18:37 UTC 2025","passed","Tue Dec 02 13:18:38 UTC 2025","TestTransfer","transfer_test","",""
