"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82","test_login_admin_user","src.tests.api","Fri Nov 21 12:24:30 UTC 2025","passed","Fri Nov 21 12:24:30 UTC 2025","TestLoginUser","login_user_test","",""
"","87","test_create_invalid_user[-8&h40CkjAV-USER-username-Username cannot be blank]","src.tests.api","Fri Nov 21 12:24:28 UTC 2025","passed","Fri Nov 21 12:24:29 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_create_invalid_user[qwertyuiopqwerty-V8&syHT70t-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Fri Nov 21 12:24:29 UTC 2025","passed","Fri Nov 21 12:24:29 UTC 2025","TestCreateUser","create_user_test","",""
"","441","test_user_can_login_with_correct_data","src.tests.ui","Fri Nov 21 12:24:35 UTC 2025","passed","Fri Nov 21 12:24:36 UTC 2025","","test_login_user","",""
"","81","test_login_user","src.tests.api","Fri Nov 21 12:24:30 UTC 2025","passed","Fri Nov 21 12:24:30 UTC 2025","TestLoginUser","login_user_test","",""
"","80","test_create_invalid_user[ab-E#B2pyH73h-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Fri Nov 21 12:24:29 UTC 2025","passed","Fri Nov 21 12:24:29 UTC 2025","TestCreateUser","create_user_test","",""
"","324","test_successful_deposit","src.tests.api","Fri Nov 21 12:24:29 UTC 2025","passed","Fri Nov 21 12:24:29 UTC 2025","TestAccountDeposit","deposit_test","",""
"","794","test_user_can_create_account_by_ui","src.tests.ui","Fri Nov 21 12:24:34 UTC 2025","passed","Fri Nov 21 12:24:35 UTC 2025","","test_create_user_account","",""
"","642","test_admin_create_invalid_user","src.tests.ui","Fri Nov 21 12:24:33 UTC 2025","passed","Fri Nov 21 12:24:34 UTC 2025","","test_create_user","",""
"","336","test_create_account","src.tests.api","Fri Nov 21 12:24:28 UTC 2025","passed","Fri Nov 21 12:24:28 UTC 2025","TestCreateAccount","create_account_test","",""
"","304","test_admin_can_login_with_correct_data","src.tests.ui","Fri Nov 21 12:24:35 UTC 2025","passed","Fri Nov 21 12:24:35 UTC 2025","","test_login_user","",""
"","790","test_transfer_successful","src.tests.api","Fri Nov 21 12:24:31 UTC 2025","passed","Fri Nov 21 12:24:32 UTC 2025","TestTransfer","transfer_test","",""
"","982","test_admin_create_user","src.tests.ui","Fri Nov 21 12:24:32 UTC 2025","passed","Fri Nov 21 12:24:33 UTC 2025","","test_create_user","",""
"","235","test_create_valid_user[create_user_request0]","src.tests.api","Fri Nov 21 12:24:28 UTC 2025","passed","Fri Nov 21 12:24:28 UTC 2025","TestCreateUser","create_user_test","",""
"","83","test_create_invalid_user[@john_doe-1y5BEyC8%u-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","Fri Nov 21 12:24:29 UTC 2025","passed","Fri Nov 21 12:24:29 UTC 2025","TestCreateUser","create_user_test","",""
