"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","793","test_transfer_successful","src.tests.api","Tue Dec 02 12:19:55 UTC 2025","passed","Tue Dec 02 12:19:56 UTC 2025","TestTransfer","transfer_test","",""
"","330","test_successful_deposit","src.tests.api","Tue Dec 02 12:19:54 UTC 2025","passed","Tue Dec 02 12:19:54 UTC 2025","TestAccountDeposit","deposit_test","",""
"","736","test_admin_create_invalid_user","src.tests.ui","Tue Dec 02 12:19:59 UTC 2025","passed","Tue Dec 02 12:20:00 UTC 2025","","test_create_user","",""
"","92","test_create_invalid_user[-El%0R75Qaz-USER-username-Username cannot be blank]","src.tests.api","Tue Dec 02 12:19:53 UTC 2025","passed","Tue Dec 02 12:19:53 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_login_user","src.tests.api","Tue Dec 02 12:19:54 UTC 2025","passed","Tue Dec 02 12:19:54 UTC 2025","TestLoginUser","login_user_test","",""
"","908","test_user_can_create_account_by_ui","src.tests.ui","Tue Dec 02 12:20:00 UTC 2025","passed","Tue Dec 02 12:20:01 UTC 2025","","test_create_user_account","",""
"","81","test_create_invalid_user[qwertyuiopqwerty-37pSB%G5iu-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Tue Dec 02 12:19:53 UTC 2025","passed","Tue Dec 02 12:19:53 UTC 2025","TestCreateUser","create_user_test","",""
"","480","test_user_can_login_with_correct_data","src.tests.ui","Tue Dec 02 12:20:01 UTC 2025","passed","Tue Dec 02 12:20:02 UTC 2025","","test_login_user","",""
"","77","test_login_admin_user","src.tests.api","Tue Dec 02 12:19:54 UTC 2025","passed","Tue Dec 02 12:19:55 UTC 2025","TestLoginUser","login_user_test","",""
"","237","test_create_valid_user[create_user_request0]","src.tests.api","Tue Dec 02 12:19:53 UTC 2025","passed","Tue Dec 02 12:19:53 UTC 2025","TestCreateUser","create_user_test","",""
"","79","test_create_invalid_user[@john_doe-bq1$3UhMU4-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","Tue Dec 02 12:19:53 UTC 2025","passed","Tue Dec 02 12:19:53 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_create_invalid_user[ab-2h2MZ6Rn^d-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Tue Dec 02 12:19:53 UTC 2025","passed","Tue Dec 02 12:19:53 UTC 2025","TestCreateUser","create_user_test","",""
"","1062","test_admin_create_user","src.tests.ui","Tue Dec 02 12:19:58 UTC 2025","passed","Tue Dec 02 12:19:59 UTC 2025","","test_create_user","",""
"","333","test_admin_can_login_with_correct_data","src.tests.ui","Tue Dec 02 12:20:01 UTC 2025","passed","Tue Dec 02 12:20:01 UTC 2025","","test_login_user","",""
"","339","test_create_account","src.tests.api","Tue Dec 02 12:19:52 UTC 2025","passed","Tue Dec 02 12:19:53 UTC 2025","TestCreateAccount","create_account_test","",""
