"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","789","test_admin_create_invalid_user","src.tests.ui","Wed Dec 03 13:41:39 UTC 2025","passed","Wed Dec 03 13:41:40 UTC 2025","","test_create_user","",""
"","373","test_create_account","src.tests.api","Wed Dec 03 13:41:32 UTC 2025","passed","Wed Dec 03 13:41:33 UTC 2025","TestCreateAccount","create_account_test","",""
"","949","test_user_can_create_account_by_ui","src.tests.ui","Wed Dec 03 13:41:40 UTC 2025","passed","Wed Dec 03 13:41:41 UTC 2025","","test_create_user_account","",""
"","90","test_create_invalid_user[-exK8Jp3M^0-USER-username-Username cannot be blank]","src.tests.api","Wed Dec 03 13:41:33 UTC 2025","passed","Wed Dec 03 13:41:33 UTC 2025","TestCreateUser","create_user_test","",""
"","81","test_create_invalid_user[ab-8jH1lo@7QK-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Wed Dec 03 13:41:33 UTC 2025","passed","Wed Dec 03 13:41:33 UTC 2025","TestCreateUser","create_user_test","",""
"","82","test_create_invalid_user[qwertyuiopqwerty-ikE6c&64YM-USER-username-Username must be between 3 and 15 characters]","src.tests.api","Wed Dec 03 13:41:33 UTC 2025","passed","Wed Dec 03 13:41:33 UTC 2025","TestCreateUser","create_user_test","",""
"","81","test_create_invalid_user[@john_doe-T7Ng@U9kn5-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","Wed Dec 03 13:41:33 UTC 2025","passed","Wed Dec 03 13:41:34 UTC 2025","TestCreateUser","create_user_test","",""
"","82","test_login_user","src.tests.api","Wed Dec 03 13:41:34 UTC 2025","passed","Wed Dec 03 13:41:35 UTC 2025","TestLoginUser","login_user_test","",""
"","334","test_admin_can_login_with_correct_data","src.tests.ui","Wed Dec 03 13:41:41 UTC 2025","passed","Wed Dec 03 13:41:41 UTC 2025","","test_login_user","",""
"","473","test_user_can_login_with_correct_data","src.tests.ui","Wed Dec 03 13:41:42 UTC 2025","passed","Wed Dec 03 13:41:42 UTC 2025","","test_login_user","",""
"","236","test_create_valid_user[create_user_request0]","src.tests.api","Wed Dec 03 13:41:33 UTC 2025","passed","Wed Dec 03 13:41:33 UTC 2025","TestCreateUser","create_user_test","",""
"","80","test_login_admin_user","src.tests.api","Wed Dec 03 13:41:35 UTC 2025","passed","Wed Dec 03 13:41:35 UTC 2025","TestLoginUser","login_user_test","",""
"","1048","test_admin_create_user","src.tests.ui","Wed Dec 03 13:41:38 UTC 2025","passed","Wed Dec 03 13:41:39 UTC 2025","","test_create_user","",""
"","331","test_successful_deposit","src.tests.api","Wed Dec 03 13:41:34 UTC 2025","passed","Wed Dec 03 13:41:34 UTC 2025","TestAccountDeposit","deposit_test","",""
"","795","test_transfer_successful","src.tests.api","Wed Dec 03 13:41:35 UTC 2025","passed","Wed Dec 03 13:41:36 UTC 2025","TestTransfer","transfer_test","",""
